"subject" "activity" "tBodyAccmeanX" "tBodyAccmeanY" "tBodyAccmeanZ" "tBodyAccstdX" "tBodyAccstdY" "tBodyAccstdZ" "tGravityAccmeanX" "tGravityAccmeanY" "tGravityAccmeanZ" "tGravityAccstdX" "tGravityAccstdY" "tGravityAccstdZ" "tBodyAccJerkmeanX" "tBodyAccJerkmeanY" "tBodyAccJerkmeanZ" "tBodyAccJerkstdX" "tBodyAccJerkstdY" "tBodyAccJerkstdZ" "tBodyGyromeanX" "tBodyGyromeanY" "tBodyGyromeanZ" "tBodyGyrostdX" "tBodyGyrostdY" "tBodyGyrostdZ" "tBodyGyroJerkmeanX" "tBodyGyroJerkmeanY" "tBodyGyroJerkmeanZ" "tBodyGyroJerkstdX" "tBodyGyroJerkstdY" "tBodyGyroJerkstdZ" "tBodyAccMagmean" "tBodyAccMagstd" "tGravityAccMagmean" "tGravityAccMagstd" "tBodyAccJerkMagmean" "tBodyAccJerkMagstd" "tBodyGyroMagmean" "tBodyGyroMagstd" "tBodyGyroJerkMagmean" "tBodyGyroJerkMagstd" "fBodyAccmeanX" "fBodyAccmeanY" "fBodyAccmeanZ" "fBodyAccstdX" "fBodyAccstdY" "fBodyAccstdZ" "fBodyAccJerkmeanX" "fBodyAccJerkmeanY" "fBodyAccJerkmeanZ" "fBodyAccJerkstdX" "fBodyAccJerkstdY" "fBodyAccJerkstdZ" "fBodyGyromeanX" "fBodyGyromeanY" "fBodyGyromeanZ" "fBodyGyrostdX" "fBodyGyrostdY" "fBodyGyrostdZ" "fBodyAccMagmean" "fBodyAccMagstd" "fBodyBodyAccJerkMagmean" "fBodyBodyAccJerkMagstd" "fBodyBodyGyroMagmean" "fBodyBodyGyroMagstd" "fBodyBodyGyroJerkMagmean" "fBodyBodyGyroJerkMagstd"
8 "WALKING_DOWNSTAIRS" 0.281040311315789 -0.0161300042236842 -0.105026994657895 -0.970472328684211 -0.925416541052632 -0.926899969736842 0.847964321315789 -0.239953055263158 -0.388290129736842 -0.974375125 -0.973545363947368 -0.951332735526316 0.0754091040842105 0.00881759161842105 -0.00358101925710526 -0.976530605263158 -0.96232766 -0.970090363157895 -0.0257740532355263 -0.0718165056789474 0.0831385760263158 -0.960963979473684 -0.952691051315789 -0.939405033157895 -0.0995547485526316 -0.0425625624789474 -0.0536019400263158 -0.976350291315789 -0.975284946315789 -0.972160197105263 -0.945925708947368 -0.939769084210526 -0.945925708947368 -0.939769084210526 -0.971099532105263 -0.968391195 -0.947419094210526 -0.938553470789474 -0.977148874210526 -0.974165818421053 -0.970524518684211 -0.938548647368421 -0.943723665 -0.970481209736842 -0.923331160526316 -0.923553149473684 -0.976940825789474 -0.96361006 -0.966897438947368 -0.978245152368421 -0.963621872631579 -0.971927452368421 -0.960432198421053 -0.958903389210526 -0.945971892894737 -0.961587041578947 -0.949612281842105 -0.942985695526316 -0.949745856052632 -0.943490912368421 -0.968310613157895 -0.967530336052632 -0.952556323684211 -0.940218611052632 -0.976101242105263 -0.973269378157895
8 "SITTING" 0.271959598644068 -0.0217785380966102 -0.106756369135593 -0.402639098135593 -0.0536126686650847 0.0518841040022034 0.802973961525424 -0.270314822881356 -0.422495268474576 -0.974816884237288 -0.954455935762712 -0.947516969830508 0.0720877913452542 0.024116023559322 0.0199723036949153 -0.454497019661017 -0.344339569152542 -0.472791088644068 -0.00347655062271186 -0.0829682847966102 0.0513222717627119 -0.60038822220339 -0.0148392604279661 -0.12609080020339 -0.110656054802153 -0.0438969529084746 -0.0388825919508475 -0.571759911525424 -0.536737701694915 -0.497187687966102 -0.144404671779661 -0.36380562779661 -0.144404671779661 -0.36380562779661 -0.377293155084746 -0.439746918474576 -0.137208741864407 -0.201401930542373 -0.519895046779661 -0.606103313898305 -0.421498172542373 -0.174601844847458 -0.177366434042373 -0.395859985762712 -0.0542709972186441 0.0854892136933898 -0.472360616779661 -0.376766600508475 -0.415899179152542 -0.484797709830508 -0.353526894237288 -0.528889535084746 -0.508595851864407 -0.215894949525424 -0.212925759152542 -0.630082075932203 0.0832950551222034 -0.180232949016949 -0.373516771016949 -0.457490009491525 -0.431591453389831 -0.453426008983051 -0.311386449661017 -0.265504551525424 -0.591036936101695 -0.65567766220339
8 "STANDING" 0.293422115555556 -0.0200141413657778 -0.0928330165533333 0.0178313402266667 0.378870491755556 0.451576075111111 0.81629643 -0.264254674666667 -0.392555882222222 -0.919098794 -0.920725940666667 -0.879565316666667 0.0428631626711111 0.0291339421022222 0.0104952601188889 0.0129597549231111 0.192791766468889 -0.133634060621778 -0.0147079653333333 -0.0945288409066667 0.0353344537555556 -0.354551638377778 0.0569902222622222 0.356198597177778 -0.108620377713333 -0.0740589810844444 -0.0615978795422222 -0.537002097555556 -0.284318020488889 0.0913857550044444 0.185537706866667 0.428405922622222 0.185537706866667 0.428405922622222 0.0353601375466667 0.194708838913556 0.166340011842444 -0.0665144570666667 -0.275120883488889 -0.274744003577778 0.0212541553977778 0.3714824704 0.280735952206667 0.0140826092322222 0.29363389996 0.427563832371111 -0.0337820458644444 0.164775056133333 -0.0248789805888889 -0.0302396365755556 0.138737970022222 -0.244857128202222 -0.295315541666667 0.0132082347333333 0.492414379822222 -0.378882872733333 0.0741391154937778 0.182794696328889 0.471905155133333 0.178684580868889 0.186223478065556 0.194263424111111 -0.0787568406777778 -0.223927430580444 -0.254747132274667 -0.356849425488889
8 "LAYING" 0.261573402176471 -0.0196836140744118 -0.118584995738235 -0.289582054117647 0.295941032058824 0.59299852 0.710173941470588 -0.321921326764706 -0.471931622647059 -0.930897286470588 -0.902013027352941 -0.886661991176471 0.0964263182352941 -0.0422927814911765 0.00276760293235294 -0.356781416470588 -0.348545877352941 -0.352358698529412 0.0711425502882353 -0.114109129805882 -0.0141485796764706 -0.476770797058824 0.454249810294118 0.554983345882353 -0.126849489238235 0.0121969971764706 0.0324214466588235 -0.663443521764706 -0.41483859 -0.371114935588235 0.137616226705882 -0.00767975085588235 0.137616226705882 -0.00767975085588235 -0.292429024117647 -0.339255812352941 0.337684243823529 0.267079770647059 -0.427231210882353 -0.534371752352941 -0.308198820911765 0.00108225305 0.160412692594118 -0.283452873823529 0.347182867058824 0.678207369117647 -0.370295218823529 -0.36140496 -0.292374952647059 -0.401671238235294 -0.380877348823529 -0.411384996470588 -0.476972536470588 0.0700108103235294 0.171862129611765 -0.483725064411765 0.634644475 0.517798727647059 -0.0690250200794118 -0.130180627294118 -0.295213208529412 -0.405763241176471 0.000109504638235296 0.218299555347059 -0.506529982941176 -0.608711661176471
9 "WALKING" 0.2894756525 -0.0166296542054167 -0.118530240291667 -0.972255551527778 -0.962759422361111 -0.929586835277778 -0.1719930545 0.899242553055556 -0.0369192905555556 -0.961509742916667 -0.986036192361111 -0.950710357083333 0.0767515438611111 0.0123984271386111 -0.00443927981861111 -0.981739386805556 -0.970921587777778 -0.978402956527778 -0.0168300887791667 -0.0619700871944444 0.113451899791667 -0.957167680694444 -0.961142911805556 -0.956537051666667 -0.102266714236111 -0.0415878968152778 -0.0624334556236111 -0.97392395125 -0.980482834444444 -0.980112732777778 -0.955340661527778 -0.943314107916667 -0.955340661527778 -0.943314107916667 -0.979890228194444 -0.973644462777778 -0.944605127222222 -0.924043007638889 -0.983235025416667 -0.973650041666667 -0.974016176527778 -0.962461124305556 -0.95156594625 -0.971718824583333 -0.964590430138889 -0.923923991944444 -0.981329999027778 -0.970833221666667 -0.97477568375 -0.983949290694444 -0.973215319722222 -0.980745097361111 -0.955413596111111 -0.964310893611111 -0.958190099861111 -0.958224495416667 -0.959991907083333 -0.960015831111111 -0.956001034027778 -0.94550856 -0.973681222777778 -0.972530077916667 -0.946812642361111 -0.923682244861111 -0.975727853888889 -0.972645710694444
9 "WALKING_UPSTAIRS" 0.27290337979661 -0.0117188472271186 -0.11366125320339 -0.987084356101695 -0.922407162881356 -0.949338025084746 0.89036426220339 0.210849305016949 0.00281565980440678 -0.982620883728814 -0.943561411694915 -0.952973658983051 0.0784792788644068 -0.00898437589491525 -0.00237207545345763 -0.988162333898305 -0.978126998813559 -0.987011024745763 -0.0377111130338983 -0.0803428762830509 0.0951978083898305 -0.988204115254237 -0.975321519491525 -0.963765802881356 -0.0953649067966102 -0.0396068774557627 -0.0524148341983051 -0.992889042711864 -0.990313307966102 -0.987937202542373 -0.958669836271186 -0.93797790559322 -0.958669836271186 -0.93797790559322 -0.986107839152542 -0.984639018474576 -0.957331628305085 -0.963475074915254 -0.992188893898305 -0.989720049491525 -0.986619609491525 -0.938926430779661 -0.963227004915254 -0.987384778983051 -0.919162700338983 -0.945704713050847 -0.988106102033898 -0.978159013220339 -0.984908418474576 -0.989314359661017 -0.979713045932203 -0.987694113559322 -0.986152580338983 -0.979201724745763 -0.966731518305085 -0.988881930508475 -0.973456092372881 -0.966228648305085 -0.949752001322034 -0.941195938135593 -0.984689437118644 -0.983276251694915 -0.973762179830509 -0.963378228474576 -0.990180959322034 -0.989503941694915
9 "WALKING_DOWNSTAIRS" 0.278915803962264 -0.0183516360396226 -0.105910832679245 -0.988949247358491 -0.931900148301887 -0.951670257924528 0.965528899622642 -0.164713175490566 0.0645975994528302 -0.988432084716981 -0.965687978301887 -0.958810153207547 0.0752280703207547 0.00617255520183019 -0.00658737093471698 -0.985459068490566 -0.967720399622641 -0.985301940754717 -0.0262433562254717 -0.0659637517169811 0.0761946738773585 -0.947790802075472 -0.971332584339623 -0.968167046415094 -0.101358786226415 -0.0438507492018868 -0.052278397190566 -0.971514312075472 -0.988107413962264 -0.981293117924528 -0.961207616226415 -0.948600432641509 -0.961207616226415 -0.948600432641509 -0.981495125660377 -0.979994800566038 -0.946961381132076 -0.931286778679245 -0.984407077924528 -0.98143282754717 -0.986724998867925 -0.943348788679245 -0.965473514528302 -0.990060962641509 -0.930286443396226 -0.947905911320755 -0.985353492641509 -0.967884709433962 -0.982632302830189 -0.986934133584906 -0.969934103584906 -0.986654459433962 -0.950380286226415 -0.975133868867925 -0.96826485509434 -0.948275234150943 -0.969442882075472 -0.971282183584906 -0.960337344339623 -0.950204045849057 -0.979078785660377 -0.980184086603774 -0.956733900188679 -0.928838303773585 -0.983188091886792 -0.980329709433962
9 "SITTING" 0.272818603333333 -0.0169407332228205 -0.107863521102564 -0.344480784615385 0.105698116649487 -0.480531820769231 0.950647678974359 -0.237218597948718 0.0847590399230769 -0.978879978461538 -0.968952648717949 -0.957255225897436 0.0905333361025641 0.0194655590333333 0.0011679872925641 -0.40406176 -0.0637872149202564 -0.66915468025641 -0.043993463525641 -0.0666470797851282 0.0871846678851282 -0.344086797948718 -0.4923413 -0.429944701025641 -0.0832144047974359 -0.0542604827405128 -0.0501849541179487 -0.301325298717949 -0.733341941282051 -0.578228451794872 -0.197414688230769 -0.349837702820513 -0.197414688230769 -0.349837702820513 -0.340584689487179 -0.334888860230769 -0.275226437948718 -0.462222566153846 -0.561544602564103 -0.656390115384615 -0.345061108205128 0.0785082977074359 -0.525547492051282 -0.344526135384615 0.0491258853807692 -0.496672592820513 -0.424073207692308 -0.0916018417948718 -0.632356183076923 -0.436874528461538 -0.0989337111271795 -0.705019686153846 -0.275724814666667 -0.586614716153846 -0.427572466153846 -0.369670413076923 -0.446889212897436 -0.48401611 -0.297661283880769 -0.482470355641026 -0.316573376923077 -0.36442391548718 -0.522169353333333 -0.514104933333333 -0.664059331282051 -0.670955926153846
9 "STANDING" 0.275183299047619 -0.00899110359571429 -0.105008501809524 0.366233014761905 0.129797315666667 -0.281788622857143 0.932939087142857 -0.175990205238095 0.130770404761905 -0.948260756666667 -0.924682147619048 -0.92181086 0.0917817157809524 0.0270630562714286 -0.0261486064761905 0.0737840103333333 -0.0620105594761905 -0.513456242857143 -0.128854500428571 -0.036777951952381 0.0624193814785714 -0.333360591 -0.46781313952381 -0.240116696190476 -0.0567376281285714 -0.0519685674095238 -0.0376146136190476 -0.485927594761905 -0.662804153333333 -0.382886704285714 0.284634520523809 0.302619896190476 0.284634520523809 0.302619896190476 -0.117676090857143 0.0827139857476191 -0.166687323047619 -0.291271041285714 -0.561636834761905 -0.624540371904762 0.199330526809524 0.0805343398571429 -0.308565775714286 0.423706923333333 0.0831122403809524 -0.324737769047619 -0.00951121193333333 -0.116435029714286 -0.464532991428571 0.0634691425714286 -0.0662481859509524 -0.561163642857143 -0.240450152661905 -0.483334020952381 -0.154010569047619 -0.367538111047619 -0.46266906952381 -0.341193537142857 0.273783894761905 0.113755324571429 0.0809966002238095 0.0743574571428571 -0.403174328095238 -0.342254393952381 -0.616256491428571 -0.663651975714286
9 "LAYING" 0.269001559022727 -0.0263494488 -0.110810772045455 -0.181029524556818 0.165712145385455 -0.00664029136363636 0.797561065681818 -0.324865635909091 -0.209800970590909 -0.939329428181818 -0.921377195227273 -0.894799223636364 0.0559847416363636 0.00204279109090909 0.00288480092045455 -0.310436226590909 -0.343451128113636 -0.557176346886364 0.0836429728590909 -0.137004018113636 0.00667514217113636 -0.418692616136364 -0.0719946886363636 0.0646385961545455 -0.133395259038636 -0.0530430614840909 -0.0881164451136364 -0.578940074318182 -0.580047023181818 -0.506756115045455 0.0475153413145455 -0.10276084825 0.0475153413145455 -0.10276084825 -0.323380511811364 -0.351402225340909 0.0207374513636364 -0.0505122321818182 -0.538204840138636 -0.610830652727273 -0.225985213886364 -0.0411412545681818 -0.229394778545455 -0.164980219129545 0.187977801522727 0.0274118170454545 -0.343196809318182 -0.358415643363636 -0.5064179175 -0.338096053409091 -0.373406413770455 -0.608235919772727 -0.383924091068182 -0.265513840064773 -0.121471003977273 -0.43528767 0.0217310165909091 0.0188294375227273 -0.146991924506818 -0.219365162727273 -0.300151478431818 -0.428857580709091 -0.235628612943182 -0.0974737808636364 -0.588373168636364 -0.672362440568182
10 "WALKING" 0.276775228285714 -0.0185094992342857 -0.107748998314286 -0.981787854857143 -0.938064694285714 -0.954713971714286 -0.0822438002 0.420742875428571 0.877183730857143 -0.973092302 -0.965125030571429 -0.956054286 0.0791468458285714 0.0122837088871429 -0.00403875625271429 -0.989708248 -0.987565951714286 -0.988118716857143 -0.016704073 -0.111357453028571 0.111391813457143 -0.975768377428571 -0.980670818571429 -0.982007165714286 -0.102096671228571 -0.0366869827514286 -0.0607665540285714 -0.987559122 -0.991918739142857 -0.995732148571429 -0.963640271428571 -0.956737052285714 -0.963640271428571 -0.956737052285714 -0.98932697 -0.990104192857143 -0.952798672857143 -0.964991882285714 -0.992945681714286 -0.990951749142857 -0.984032468571429 -0.965338217142857 -0.969285550857143 -0.980914832285714 -0.929952463428571 -0.949869499428571 -0.990079559428571 -0.987314050571429 -0.986043438285714 -0.990190802571429 -0.98883625 -0.988802146 -0.976209330285714 -0.983085002571429 -0.985032110285714 -0.975852609142857 -0.979461111142857 -0.982534976285714 -0.967141654857143 -0.957035744857143 -0.989482887142857 -0.989734576285714 -0.975199956285714 -0.964655033428571 -0.991620028 -0.990324296571429
10 "WALKING_UPSTAIRS" 0.283768603636364 -0.00617260296136364 -0.0818435705454545 -0.9830925375 -0.935645848636364 -0.920232378409091 0.942304367045455 -0.0733474951363636 0.0262947533 -0.973237010227273 -0.956181880681818 -0.928135102090909 0.0714593203636364 0.00851255242090909 -0.0152790573254545 -0.9901652325 -0.980480254090909 -0.981727663409091 -0.0384205069931818 -0.0714625007954545 0.0708874342090909 -0.978562370227273 -0.948159004318182 -0.945684637045455 -0.0969029570909091 -0.0454749618181818 -0.0588968106 -0.988266394772727 -0.988895345909091 -0.986439331136364 -0.948706547045455 -0.917579475909091 -0.948706547045455 -0.917579475909091 -0.98664601 -0.9807816675 -0.938671633863636 -0.923242375 -0.991148291136364 -0.985848085227273 -0.983767166818182 -0.951773833409091 -0.948348626590909 -0.983018623636364 -0.932262685 -0.913326197272727 -0.990281802954545 -0.980529411818182 -0.979466235 -0.990912928409091 -0.981879154090909 -0.982507261363636 -0.977150643636364 -0.958233082954545 -0.947418028636364 -0.979294486818182 -0.943352545227273 -0.950237896818182 -0.943878607954545 -0.919288662227273 -0.981816702727273 -0.978569328636364 -0.94331507 -0.924192610454545 -0.987461178636364 -0.984708907272727
10 "WALKING_DOWNSTAIRS" 0.283497402948718 -0.0165999672935897 -0.103657729076923 -0.989076811794872 -0.960298267692308 -0.953468961666667 0.941587749358974 -0.0578867045 -0.166737468166667 -0.985359689871795 -0.980552435769231 -0.959562830769231 0.0736438905641026 0.0120767950358846 -0.00476310557910256 -0.991026497435897 -0.98262195474359 -0.988073825641026 -0.0299337294166667 -0.068667733 0.0867342708846154 -0.973400107564103 -0.980110277307692 -0.982357006410256 -0.100107332602564 -0.0424982241410256 -0.0544335294410256 -0.987102322692308 -0.992589441153846 -0.992698522948718 -0.969948825128205 -0.95729449448718 -0.969948825128205 -0.95729449448718 -0.989205231794872 -0.986761550641026 -0.972528178205128 -0.964105768461539 -0.992848576025641 -0.990809427435897 -0.989427670897436 -0.96931401525641 -0.969999504230769 -0.989100620641026 -0.958174310128205 -0.948540267051282 -0.991038638974359 -0.982425403974359 -0.986091891538462 -0.991847149615385 -0.984236462179487 -0.98865796025641 -0.973157351666667 -0.983594244615385 -0.98363927 -0.973926885 -0.978402418717949 -0.983527402051282 -0.971082558076923 -0.957173571923077 -0.986502687948718 -0.985912716923077 -0.975448632179487 -0.963574736025641 -0.99117243 -0.990672800769231
10 "SITTING" 0.275143600243902 -0.0195883109734146 -0.105676805829268 -0.374116241219512 -0.0960484826829268 -0.351765485365854 0.924263949512195 -0.220189277317073 -0.149807455097561 -0.979515220243902 -0.97591201 -0.965167392682927 0.0743615380731707 -0.00204343092926829 -0.0018214001617317 -0.354287645121951 -0.211157891512195 -0.546098376097561 -0.0472541222907317 -0.0636727414682927 0.0843728476097561 -0.52944203 -0.513577312926829 -0.448852812439024 -0.0905703620243902 -0.050073416197561 -0.0470068252707317 -0.511478265853659 -0.693251093658537 -0.580667686097561 -0.235187736585366 -0.388613188536585 -0.235187736585366 -0.388613188536585 -0.314745197560976 -0.340503733170732 -0.384026870731707 -0.547592144 -0.614841797804878 -0.676201493902439 -0.34619786097561 -0.106437298634146 -0.398591367073171 -0.385676514390244 -0.148079021926829 -0.377479798536585 -0.39316062195122 -0.258810472829268 -0.516668951707317 -0.371994788536585 -0.212312544756098 -0.574468266585366 -0.456907850829268 -0.563853913170732 -0.45558560902439 -0.554337839268293 -0.492312626804878 -0.499801771219512 -0.338899421219512 -0.513950003658537 -0.315797711219512 -0.378585545853659 -0.572205445121951 -0.610106246097561 -0.677292106585366 -0.697967731463415
10 "STANDING" 0.290147145777778 -0.0118054189044444 -0.11517655 0.25592703006 0.0401758149777778 -0.152998928622222 0.919284404666667 -0.181032821555556 -0.123266332307333 -0.949368062888889 -0.945573068666667 -0.924664231555556 0.0761359896288889 -0.0133473058888889 -0.00101505947777778 -0.0134444325777778 -0.109260835242222 -0.295742489335556 -0.0893914454422222 -0.0509746091177778 0.0873406086844444 -0.3990821804 -0.420269338666667 -0.361763579111111 -0.0626439108513333 -0.0540766877844444 -0.0353224539422222 -0.547751550888889 -0.545244121111111 -0.473018034444444 0.217226867080222 0.207564791177778 0.217226867080222 0.207564791177778 -0.100388179543778 0.0499612107355556 -0.208048962824444 -0.361763350444444 -0.540510051777778 -0.548087360444444 0.123944460553333 0.0440137203666667 -0.137412316722222 0.303019369747111 -0.02876490574 -0.234962499895556 -0.0606410891333333 -0.139870743331111 -0.2337361134 -0.0527825609111111 -0.137024287028889 -0.356683145022222 -0.348876120066667 -0.412170311555556 -0.296900835422222 -0.420024390222222 -0.432423912444444 -0.443976838 0.205081415155556 0.0196278982444444 0.0521491892888889 0.03820057896 -0.434315321777778 -0.424389237955556 -0.556862109111111 -0.568859353333333
10 "LAYING" 0.261989902333333 -0.0253207449529412 -0.121340593078431 -0.221257927898039 -0.109771905330588 -0.214119051156863 0.860824515294118 -0.30067760372549 -0.163833825098039 -0.951305311764706 -0.942213361176471 -0.912227937058824 0.0796376124941176 0.0141363223352941 0.0124161804176471 -0.332443921529412 -0.37013958627451 -0.679505729019608 0.0816274986078431 -0.132679327141176 0.0415485672607843 -0.441670263529412 -0.415278486368627 -0.490719582509804 -0.143623762623726 -0.0306023315127451 -0.0529054112705882 -0.614949447647059 -0.75979637372549 -0.712729301960784 -0.12449022065098 -0.255998792092941 -0.12449022065098 -0.255998792092941 -0.395019809607843 -0.394550690196078 -0.22619727572549 -0.355359325072549 -0.701668103333333 -0.770580192156863 -0.276737311843137 -0.207341741282353 -0.442330078431373 -0.201894662037255 -0.118969531305882 -0.165135122235294 -0.374768523509804 -0.403424657843137 -0.655062965686275 -0.348009136342157 -0.376363152941176 -0.702621256862745 -0.431959029019608 -0.554179995686275 -0.542090644509804 -0.452595138235294 -0.352090070043137 -0.524426529686274 -0.284293642215686 -0.356530184705882 -0.360795351137255 -0.445824678823529 -0.506188222352941 -0.372968053372549 -0.756808508039216 -0.807101683529412
11 "WALKING" 0.271198173428571 -0.017222578816 -0.1052798611 -0.969926735571429 -0.943383615857143 -0.965225221285714 -0.271562975714286 0.0397019804285714 0.874723085428571 -0.961630057 -0.961904983428571 -0.968945619714286 0.07660065308 0.0151498695775714 -0.00150259975142857 -0.983770361142857 -0.979943782857143 -0.984680488571429 -0.0178453929329143 -0.102105736928571 0.0928660669142857 -0.976191876285714 -0.969372067285714 -0.980962160857143 -0.103157608657143 -0.0345563428971429 -0.0568493914428571 -0.981973905428571 -0.984725578 -0.989745388285714 -0.954010074 -0.955034117142857 -0.954010074 -0.955034117142857 -0.984389512285714 -0.982314757428571 -0.957384118714286 -0.956685385714286 -0.986995724857143 -0.983463982428571 -0.976211338285714 -0.957122202285714 -0.972790059 -0.967780328 -0.939850182285714 -0.963121185428571 -0.983706095 -0.980140265 -0.982621462714286 -0.985359806428571 -0.981242466857143 -0.985306581142857 -0.972482611571429 -0.972957485571429 -0.9802444 -0.977425197 -0.967808023857143 -0.982941782571429 -0.967586789857143 -0.954801644714286 -0.981989818571429 -0.981751688857143 -0.967040294285714 -0.957375454714286 -0.984026149428571 -0.983558134571429
11 "WALKING_UPSTAIRS" 0.275813790344828 -0.0144856975344828 -0.108558381258621 -0.993946193965517 -0.971054412413793 -0.975218717068966 0.932558412413793 -0.0415998182931034 -0.0457624145172414 -0.991107074482759 -0.978595369310345 -0.971733684137931 0.0757911519655172 0.00717769676327586 -0.00553377070413793 -0.993541438448276 -0.987095525 -0.988381820689655 -0.0441884951724138 -0.0522487754310345 0.0918419361206897 -0.988153367586207 -0.981713338793103 -0.984520600517241 -0.0933432997758621 -0.0421502818175862 -0.0546897978310345 -0.99418124637931 -0.994301074137931 -0.993817116034483 -0.98081409137931 -0.975027027068965 -0.98081409137931 -0.975027027068965 -0.991107508103448 -0.990135902758621 -0.96675078362069 -0.971646073965517 -0.995828994310345 -0.993698209310345 -0.993382494827586 -0.97525979 -0.979779143275862 -0.994224651034483 -0.970291093448276 -0.973913027413793 -0.993642713103448 -0.986730990862069 -0.986408935689655 -0.994016931724138 -0.988566810172414 -0.988948316206897 -0.98561962137931 -0.985958740689655 -0.984421426896552 -0.989053302758621 -0.979717020517241 -0.986202119655172 -0.979638582068965 -0.975933935862069 -0.989615949827586 -0.989674225689655 -0.979811238448276 -0.971652330862069 -0.994170877241379 -0.993237767758621
11 "WALKING_DOWNSTAIRS" 0.27700459372093 -0.0173814390539535 -0.110648873162791 -0.993056804418605 -0.974733687209302 -0.980869028139535 0.894164670232558 -0.20072204 -0.305743379534884 -0.988428614883721 -0.980239409069767 -0.980246997441861 0.0748792157209302 0.00926670867651163 -0.00170391822511628 -0.993686084883721 -0.987898678604651 -0.991705156511628 -0.0253097323069767 -0.073433280644186 0.0881591739302326 -0.98540711255814 -0.986473118139535 -0.98761148255814 -0.10088760955814 -0.0414320989767442 -0.0540030550232558 -0.992191527906977 -0.99352634627907 -0.993802893255814 -0.98406711255814 -0.983347229767442 -0.98406711255814 -0.983347229767442 -0.992786879069767 -0.992367068604651 -0.981765111162791 -0.981765734651163 -0.994685687209302 -0.993431732790698 -0.992789100465116 -0.97908041627907 -0.986122249534884 -0.993146564186047 -0.973275947674419 -0.97878941744186 -0.993700938837209 -0.987610736976744 -0.990162901860465 -0.994255757209302 -0.98917843627907 -0.991800090465116 -0.985124033953488 -0.98815889372093 -0.988304584883721 -0.985634329767442 -0.985565856511628 -0.988450537674419 -0.987053247209302 -0.983059773953488 -0.992112918837209 -0.991488294883721 -0.987098023488372 -0.981381170697674 -0.993622205581395 -0.993376250232558
11 "SITTING" 0.274982517719298 -0.0197039815421053 -0.10900283622807 -0.369453073684211 -0.169337388997018 -0.169787239859649 0.940049889824561 -0.00426267694736842 -0.207143941929825 -0.98322089245614 -0.971400376140351 -0.960402442105263 0.0814166938929825 0.0132696550701754 0.00946401142280702 -0.399278725964912 -0.250123786468421 -0.486309201929825 -0.00890558232982456 -0.0738920417017544 0.0735839552982456 -0.594651841754386 -0.483473006666667 -0.402257601754386 -0.110322690715789 -0.0411103510789474 -0.0593348483333333 -0.582924998421053 -0.54960913877193 -0.569349944210526 -0.193700164912281 -0.497601185263158 -0.193700164912281 -0.497601185263158 -0.336692805614035 -0.347113446842105 -0.406963686666667 -0.616222642631579 -0.556071589649123 -0.585430484210526 -0.404876248596491 -0.204858678986316 -0.304089588596491 -0.357049161578947 -0.203660958945614 -0.164966101491228 -0.454924265789474 -0.330308982596491 -0.481561892280702 -0.396080684385965 -0.216340536794737 -0.490375376491228 -0.536576773859649 -0.504249108596491 -0.45445707122807 -0.614647389649123 -0.475279393333333 -0.441238546842105 -0.440249898245614 -0.61139210122807 -0.360809384736842 -0.337302539824561 -0.591617225614035 -0.707632002105263 -0.617802531052632 -0.576621882982456
11 "STANDING" 0.29305498876087 -0.0157574274630435 -0.108143992669565 0.250826371682609 -0.169205776595652 0.0141156237869565 0.924146019130435 0.0179763858478261 -0.220764973478261 -0.950396805217391 -0.949850677173913 -0.903842141086956 0.0992618426152174 0.00884471278130435 -0.031504167668913 -0.0363119608695652 -0.285690763956522 -0.364836914130435 0.0262766234369565 -0.0806933846217391 0.0353919516673913 -0.431438563043478 -0.4456193 -0.473066010217391 -0.11649265667913 -0.0423776502406522 -0.0638038737678261 -0.591751618043478 -0.507942717826087 -0.578080337173913 0.214398734804348 0.161688119021739 0.214398734804348 0.161688119021739 -0.144311031815217 -0.0976251483847826 -0.273803925438043 -0.405683866521739 -0.530367302391304 -0.561670187173913 0.0450155866863043 -0.165922568177391 -0.0952010182221739 0.321563752432609 -0.224713535391304 -0.00851621863478261 -0.12850193775 -0.323127286478261 -0.315532770891304 -0.0285549340017391 -0.293478122013043 -0.413226038695652 -0.386247359878261 -0.411815015217391 -0.419569705 -0.450817251304348 -0.472301489565217 -0.540593132608696 0.1346119673 -0.00567210047826087 -0.0913192856945652 -0.114559763071739 -0.437373537826087 -0.489481856086957 -0.543500416304348 -0.619129252173913
